Sidebar item,Item key,Name,Raw key,User value,Unit
Demand,Industry energy demand,Aluminium,industry_aluminium_electrolysis_bat_electricity_share,,%
Demand,Industry energy demand,Aluminium,industry_aluminium_electrolysis_current_electricity_share,,%
Demand,Industry energy demand,Aluminium,industry_aluminium_production,,%
Demand,Industry energy demand,Aluminium,industry_aluminium_smeltoven_electricity_share,,%
Supply,Biomass,Oil mix in demand sectors,industry_bio_kerosene_in_crude_oil_share,,%
Supply,Biomass,Oil mix in demand sectors,industry_biodiesel_in_crude_oil_share,,%
Demand,Industry energy demand,Fertilizers,industry_chemicals_fertilizers_burner_coal_share,,%
Demand,Industry energy demand,Fertilizers,industry_chemicals_fertilizers_burner_crude_oil_share,,%
Demand,Industry energy demand,Fertilizers,industry_chemicals_fertilizers_burner_hydrogen_share,,%
Demand,Industry energy demand,Fertilizers,industry_chemicals_fertilizers_burner_network_gas_share,,%
Demand,Industry energy demand,Fertilizers,industry_chemicals_fertilizers_burner_wood_pellets_share,,%
Demand,Industry energy demand,Fertilizers,industry_chemicals_fertilizers_central_ammonia_share,,%
Demand,Industry energy demand,Fertilizers,industry_chemicals_fertilizers_local_ammonia_central_hydrogen_share,,%
Demand,Industry energy demand,Fertilizers,industry_chemicals_fertilizers_local_ammonia_local_hydrogen_share,,%
Demand,Industry energy demand,Chemicals,industry_chemicals_other_burner_coal_share,,%
Demand,Industry energy demand,Chemicals,industry_chemicals_other_burner_crude_oil_share,,%
Demand,Industry energy demand,Chemicals,industry_chemicals_other_burner_hydrogen_share,,%
Demand,Industry energy demand,Chemicals,industry_chemicals_other_burner_naphtha_share,,%
Demand,Industry energy demand,Chemicals,industry_chemicals_other_burner_network_gas_share,,%
Demand,Industry energy demand,Chemicals,industry_chemicals_other_burner_wood_pellets_share,,%
Demand,Industry energy demand,Chemicals,industry_chemicals_other_coal_non_energetic_share,,%
Demand,Industry energy demand,Chemicals,industry_chemicals_other_crude_oil_non_energetic_share,,%
Demand,Industry energy demand,Chemicals,industry_chemicals_other_heater_electricity_share,,%
Demand,Industry energy demand,Chemicals,industry_chemicals_other_heatpump_water_water_electricity_share,,%
Demand,Industry energy demand,Chemicals,industry_chemicals_other_hydrogen_non_energetic_share,,%
Demand,Industry energy demand,Chemicals,industry_chemicals_other_naphtha_non_energetic_share,,%
Demand,Industry energy demand,Chemicals,industry_chemicals_other_network_gas_non_energetic_share,,%
Demand,Industry energy demand,Chemicals,industry_chemicals_other_steam_recompression_electricity_share,,%
Demand,Industry energy demand,Chemicals,industry_chemicals_other_wood_pellets_non_energetic_share,,%
Demand,Industry energy demand,Refineries,industry_chemicals_refineries_burner_coal_share,,%
Demand,Industry energy demand,Refineries,industry_chemicals_refineries_burner_crude_oil_share,,%
Demand,Industry energy demand,Refineries,industry_chemicals_refineries_burner_hydrogen_share,,%
Demand,Industry energy demand,Refineries,industry_chemicals_refineries_burner_network_gas_share,,%
Demand,Industry energy demand,Refineries,industry_chemicals_refineries_burner_wood_pellets_share,,%
Supply,Biomass,Oil mix in demand sectors,industry_diesel_in_crude_oil_share,,%
Demand,Industry energy demand,Fertilizers,industry_final_demand_for_chemical_fertilizers_steam_hot_water_share,,%
Demand,Industry energy demand,Chemicals,industry_final_demand_for_chemical_other_steam_hot_water_share,,%
Demand,Industry energy demand,Refineries,industry_final_demand_for_chemical_refineries_steam_hot_water_share,,%
Demand,Industry energy demand,Food,industry_final_demand_for_other_food_steam_hot_water_share,,%
Demand,Industry energy demand,Paper,industry_final_demand_for_other_paper_steam_hot_water_share,,%
Supply,Biomass,Oil mix in demand sectors,industry_kerosene_in_crude_oil_share,,%
Supply,Biomass,Oil mix in demand sectors,industry_lpg_in_crude_oil_share,,%
Supply,Biomass,Oil mix in demand sectors,industry_other_bio_oil_in_crude_oil_share,,%
Demand,Industry energy demand,Food,industry_other_food_burner_coal_share,,%
Demand,Industry energy demand,Food,industry_other_food_burner_crude_oil_share,,%
Demand,Industry energy demand,Food,industry_other_food_burner_hydrogen_share,,%
Demand,Industry energy demand,Food,industry_other_food_burner_network_gas_share,,%
Demand,Industry energy demand,Food,industry_other_food_burner_wood_pellets_share,,%
Demand,Industry energy demand,Food,industry_other_food_heater_electricity_share,,%
Demand,Industry energy demand,Other metals,industry_other_metals_process_electricity_efficiency,,%
Demand,Industry energy demand,Other metals,industry_other_metals_process_heat_useable_heat_efficiency,,%
Demand,Industry energy demand,Other metals,industry_other_metals_production,,%
Supply,Biomass,Oil mix in demand sectors,industry_other_oil_in_crude_oil_share,,%
Demand,Industry energy demand,Paper,industry_other_paper_burner_coal_share,,%
Demand,Industry energy demand,Paper,industry_other_paper_burner_crude_oil_share,,%
Demand,Industry energy demand,Paper,industry_other_paper_burner_hydrogen_share,,%
Demand,Industry energy demand,Paper,industry_other_paper_burner_network_gas_share,,%
Demand,Industry energy demand,Paper,industry_other_paper_burner_wood_pellets_share,,%
Demand,Industry energy demand,Paper,industry_other_paper_heater_electricity_share,,%
Demand,Industry energy demand,Steel,industry_steel_blastfurnace_bof_share,,%
Demand,Industry energy demand,Steel,industry_steel_cyclonefurnace_bof_share,,%
Supply,Biomass,Wood pellets in steel production,industry_steel_cyclonefurnace_bof_wood_pellets_share,,%
Demand,Industry energy demand,Steel,industry_steel_dri_hydrogen_share,,%
Demand,Industry energy demand,Steel,industry_steel_dri_network_gas_share,,%
Demand,Industry energy demand,Steel,industry_steel_production,,%
Demand,Industry energy demand,Steel,industry_steel_scrap_hbi_eaf_share,,%
Demand,Industry energy demand,Other,industry_useful_demand_for_aggregated_other_electricity_efficiency,,%
Demand,Industry energy demand,Other,industry_useful_demand_for_aggregated_other_energetic,,%
Demand,Industry energy demand,Other,industry_useful_demand_for_aggregated_other_non_energetic,,%
Demand,Industry energy demand,Other,industry_useful_demand_for_aggregated_other_useable_heat_efficiency,,%
Demand,Industry energy demand,Fertilizers,industry_useful_demand_for_chemical_fertilizers,,%
Demand,Industry energy demand,Fertilizers,industry_useful_demand_for_chemical_fertilizers_electricity_efficiency,,%
Demand,Industry energy demand,Fertilizers,industry_useful_demand_for_chemical_fertilizers_useable_heat_efficiency,,%
Demand,Industry energy demand,Chemicals,industry_useful_demand_for_chemical_other,,%
Demand,Industry energy demand,Chemicals,industry_useful_demand_for_chemical_other_electricity_efficiency,,%
Demand,Industry energy demand,Chemicals,industry_useful_demand_for_chemical_other_useable_heat_efficiency,,%
Demand,Industry energy demand,Refineries,industry_useful_demand_for_chemical_refineries,,%
Demand,Industry energy demand,Refineries,industry_useful_demand_for_chemical_refineries_electricity_efficiency,,%
Demand,Industry energy demand,Refineries,industry_useful_demand_for_chemical_refineries_useable_heat_efficiency,,%
Demand,Industry energy demand,Food,industry_useful_demand_for_other_food,,%
Demand,Industry energy demand,Food,industry_useful_demand_for_other_food_electricity_efficiency,,%
Demand,Industry energy demand,Food,industry_useful_demand_for_other_food_useable_heat_efficiency,,%
Demand,Industry energy demand,Central ICT,industry_useful_demand_for_other_ict,,%
Demand,Industry energy demand,Central ICT,industry_useful_demand_for_other_ict_efficiency,,%
Demand,Industry energy demand,Paper,industry_useful_demand_for_other_paper,,%
Demand,Industry energy demand,Paper,industry_useful_demand_for_other_paper_electricity_efficiency,,%
Demand,Industry energy demand,Paper,industry_useful_demand_for_other_paper_useable_heat_efficiency,,%
Flexibility,Load on electricity network,Demand response - load shifting in industry,input_capacity_of_industry_chemical_flexibility_load_shifting_electricity,,%
Flexibility,Load on electricity network,Demand response - load shifting in industry,input_capacity_of_industry_metal_flexibility_load_shifting_electricity,,%
Flexibility,Load on electricity network,Demand response - load shifting in industry,input_capacity_of_industry_other_flexibility_load_shifting_electricity,,%
Flexibility,Load on electricity network,Demand response - load shifting in industry,input_capacity_of_industry_other_ict_flexibility_load_shifting_electricity,,%
Costs & efficiencies,Hydrogen carriers and ammonia,Hydrogen production,investment_costs_ammonia_reforming,,%
Costs & efficiencies,CO<sub>2</sub> capture utilisation and storage costs,CO<sub>2</sub> capture in industry,investment_costs_co2_capture_industry,,%
Costs & efficiencies,CO<sub>2</sub> capture utilisation and storage costs,CO<sub>2</sub> capture in energy sector,investment_costs_co2_ccs,,%
Costs & efficiencies,CO<sub>2</sub> capture utilisation and storage costs,CO<sub>2</sub> storage,investment_costs_co2_storage,,%
Costs & efficiencies,CO<sub>2</sub> capture utilisation and storage costs,CO<sub>2</sub> transport,investment_costs_co2_transport,,%
Costs & efficiencies,CO<sub>2</sub> capture utilisation and storage costs,CO<sub>2</sub> utilisation,investment_costs_co2_utilisation,,%
Costs & efficiencies,Renewable electricity,Biomass plants,investment_costs_combustion_biomass_plants,,%
Costs & efficiencies,Electricity,Coal plants,investment_costs_combustion_coal_plant,,%
Costs & efficiencies,Electricity,Gas plants,investment_costs_combustion_gas_plant,,%
Costs & efficiencies,Renewable electricity,Hydrogen plants,investment_costs_combustion_hydrogen_plant,,%
Costs & efficiencies,Electricity,Oil plants,investment_costs_combustion_oil_plant,,%
Costs & efficiencies,Renewable electricity,Waste power,investment_costs_combustion_waste_incinerator,,%
Costs & efficiencies,Heat,Costs heating,investment_costs_electric_heat_pumps,,%
Costs & efficiencies,Flexibility,Electricity storage,investment_costs_energy_flexibility_hv_opac_electricity,,%
Costs & efficiencies,Flexibility,Electricity storage,investment_costs_energy_flexibility_mv_batteries_electricity,,%
Costs & efficiencies,Flexibility,Electricity conversion,investment_costs_flexibility_p2h_electricity,,%
Costs & efficiencies,Heat,Costs heating,investment_costs_gas_heat_pumps,,%
Costs & efficiencies,Heat,Costs heating,investment_costs_geothermal,,%
Costs & efficiencies,Flexibility,Electricity storage,investment_costs_households_flexibility_p2p_electricity,,%
Costs & efficiencies,Hydrogen carriers and ammonia,Hydrogen production,investment_costs_hydrogen_electrolysis,,%
Costs & efficiencies,Electricity,Nuclear plants,investment_costs_nuclear_nuclear_plant,,%
Costs & efficiencies,Electricity,Nuclear plants,investment_costs_nuclear_small_modular_reactor,,%
Costs & efficiencies,Renewable electricity,Solar power,investment_costs_solar_solar_panels,,%
